month,day_of_year,hour,minute,day_of_week,holiday,route_A->B,route_B->A,capacity,tickets_9_eur,tickets_12_eur,tickets_15_eur,tickets_19_eur,ride_departure
1,27,17,45,4,0,1,0,82.0,3.0,7.0,50.0,13.0,2017-01-27 17:45:00
1,27,18,15,4,0,0,1,82.0,0.0,42.0,8.0,0.0,2017-01-27 18:15:00
1,27,18,45,4,0,1,0,82.0,0.0,23.0,29.0,12.0,2017-01-27 18:45:00
1,27,19,15,4,0,0,1,82.0,1.0,28.0,0.0,0.0,2017-01-27 19:15:00
1,27,19,45,4,0,1,0,82.0,1.0,36.0,3.0,0.0,2017-01-27 19:45:00
1,27,20,15,4,0,0,1,82.0,3.0,21.0,0.0,0.0,2017-01-27 20:15:00
1,27,20,45,4,0,1,0,82.0,3.0,20.0,0.0,0.0,2017-01-27 20:45:00
1,27,22,15,4,0,1,0,82.0,11.0,6.0,0.0,0.0,2017-01-27 22:15:00
1,27,22,45,4,0,0,1,82.0,13.0,8.0,0.0,0.0,2017-01-27 22:45:00
1,27,23,25,4,0,1,0,82.0,10.0,11.0,0.0,0.0,2017-01-27 23:25:00
1,28,6,15,5,0,0,1,82.0,12.0,20.0,0.0,0.0,2017-01-28 06:15:00
1,28,7,15,5,0,0,1,82.0,0.0,38.0,11.0,0.0,2017-01-28 07:15:00
1,28,7,45,5,0,1,0,82.0,0.0,43.0,0.0,0.0,2017-01-28 07:45:00
1,28,8,15,5,0,0,1,82.0,3.0,29.0,6.0,0.0,2017-01-28 08:15:00
1,28,8,45,5,0,1,0,82.0,0.0,37.0,0.0,0.0,2017-01-28 08:45:00
1,28,9,15,5,0,0,1,82.0,0.0,18.0,20.0,0.0,2017-01-28 09:15:00
1,28,9,45,5,0,1,0,82.0,0.0,31.0,23.0,0.0,2017-01-28 09:45:00
1,28,10,15,5,0,0,1,82.0,0.0,32.0,10.0,0.0,2017-01-28 10:15:00
1,28,11,15,5,0,0,1,82.0,0.0,44.0,0.0,0.0,2017-01-28 11:15:00
1,28,11,45,5,0,1,0,82.0,0.0,36.0,2.0,0.0,2017-01-28 11:45:00
1,28,12,15,5,0,0,1,82.0,0.0,37.0,0.0,0.0,2017-01-28 12:15:00
1,28,12,45,5,0,1,0,82.0,2.0,40.0,15.0,1.0,2017-01-28 12:45:00
1,28,13,15,5,0,0,1,82.0,1.0,41.0,10.0,0.0,2017-01-28 13:15:00
1,28,14,45,5,0,1,0,82.0,0.0,26.0,33.0,4.0,2017-01-28 14:45:00
1,28,15,15,5,0,0,1,82.0,1.0,31.0,19.0,1.0,2017-01-28 15:15:00
1,28,16,15,5,0,0,1,82.0,4.0,37.0,6.0,0.0,2017-01-28 16:15:00
1,28,16,45,5,0,1,0,82.0,0.0,30.0,32.0,0.0,2017-01-28 16:45:00
1,28,17,45,5,0,1,0,82.0,2.0,30.0,10.0,0.0,2017-01-28 17:45:00
1,28,18,15,5,0,0,1,82.0,2.0,36.0,7.0,0.0,2017-01-28 18:15:00
1,28,18,45,5,0,1,0,82.0,4.0,21.0,9.0,1.0,2017-01-28 18:45:00
1,28,19,20,5,0,1,0,82.0,6.0,33.0,1.0,0.0,2017-01-28 19:20:00
1,28,20,15,5,0,0,1,82.0,12.0,23.0,0.0,0.0,2017-01-28 20:15:00
1,28,20,45,5,0,1,0,82.0,8.0,16.0,0.0,0.0,2017-01-28 20:45:00
1,28,22,15,5,0,1,0,82.0,13.0,4.0,0.0,1.0,2017-01-28 22:15:00
1,28,22,45,5,0,0,1,82.0,8.0,0.0,0.0,0.0,2017-01-28 22:45:00
1,28,23,25,5,0,1,0,82.0,13.0,10.0,0.0,0.0,2017-01-28 23:25:00
1,29,7,15,6,0,0,1,82.0,13.0,2.0,0.0,0.0,2017-01-29 07:15:00
1,29,8,45,6,0,1,0,82.0,7.0,32.0,3.0,0.0,2017-01-29 08:45:00
1,29,9,15,6,0,0,1,82.0,13.0,12.0,0.0,0.0,2017-01-29 09:15:00
1,29,10,15,6,0,0,1,82.0,4.0,10.0,0.0,0.0,2017-01-29 10:15:00
1,29,10,45,6,0,1,0,82.0,3.0,36.0,14.0,0.0,2017-01-29 10:45:00
1,29,11,15,6,0,0,1,82.0,6.0,16.0,0.0,0.0,2017-01-29 11:15:00
1,29,11,45,6,0,1,0,82.0,3.0,26.0,6.0,0.0,2017-01-29 11:45:00
1,29,12,15,6,0,0,1,82.0,7.0,26.0,0.0,0.0,2017-01-29 12:15:00
1,29,12,45,6,0,1,0,82.0,0.0,43.0,14.0,1.0,2017-01-29 12:45:00
1,29,13,15,6,0,0,1,82.0,4.0,38.0,0.0,0.0,2017-01-29 13:15:00
1,29,13,45,6,0,1,0,82.0,0.0,28.0,20.0,0.0,2017-01-29 13:45:00
1,29,14,15,6,0,0,1,82.0,6.0,40.0,16.0,0.0,2017-01-29 14:15:00
1,29,14,45,6,0,1,0,82.0,3.0,19.0,32.0,3.0,2017-01-29 14:45:00
1,29,15,15,6,0,0,1,82.0,1.0,41.0,13.0,12.0,2017-01-29 15:15:00
1,29,15,45,6,0,1,0,82.0,2.0,24.0,34.0,0.0,2017-01-29 15:45:00
1,29,16,15,6,0,0,1,82.0,7.0,7.0,42.0,10.0,2017-01-29 16:15:00
1,29,16,45,6,0,1,0,82.0,3.0,0.0,29.0,15.0,2017-01-29 16:45:00
1,29,17,15,6,0,0,1,82.0,0.0,0.0,31.0,20.0,2017-01-29 17:15:00
1,29,17,45,6,0,1,0,82.0,2.0,0.0,30.0,11.0,2017-01-29 17:45:00
1,29,18,15,6,0,0,1,82.0,1.0,0.0,42.0,22.0,2017-01-29 18:15:00
1,29,18,45,6,0,1,0,82.0,0.0,0.0,55.0,6.0,2017-01-29 18:45:00
1,29,19,15,6,0,0,1,82.0,0.0,9.0,37.0,13.0,2017-01-29 19:15:00
1,29,19,45,6,0,1,0,82.0,0.0,8.0,21.0,0.0,2017-01-29 19:45:00
1,29,20,15,6,0,0,1,82.0,0.0,6.0,37.0,13.0,2017-01-29 20:15:00
1,29,20,45,6,0,1,0,82.0,0.0,0.0,37.0,0.0,2017-01-29 20:45:00
1,29,22,15,6,0,1,0,82.0,3.0,20.0,0.0,0.0,2017-01-29 22:15:00
1,29,22,15,6,0,0,1,82.0,0.0,33.0,0.0,0.0,2017-01-29 22:15:00
1,29,23,25,6,0,1,0,82.0,9.0,0.0,0.0,0.0,2017-01-29 23:25:00
1,30,5,15,0,0,0,1,82.0,1.0,30.0,0.0,0.0,2017-01-30 05:15:00
1,30,6,15,0,0,0,1,82.0,0.0,47.0,0.0,0.0,2017-01-30 06:15:00
1,30,6,45,0,0,1,0,82.0,11.0,18.0,0.0,0.0,2017-01-30 06:45:00
1,30,7,15,0,0,0,1,82.0,0.0,15.0,22.0,0.0,2017-01-30 07:15:00
1,30,8,15,0,0,0,1,82.0,0.0,37.0,0.0,1.0,2017-01-30 08:15:00
1,30,8,45,0,0,1,0,82.0,2.0,46.0,0.0,1.0,2017-01-30 08:45:00
1,30,9,15,0,0,0,1,82.0,0.0,38.0,4.0,0.0,2017-01-30 09:15:00
1,30,10,45,0,0,1,0,82.0,3.0,37.0,4.0,0.0,2017-01-30 10:45:00
1,30,11,15,0,0,0,1,82.0,0.0,43.0,13.0,0.0,2017-01-30 11:15:00
1,30,12,45,0,0,1,0,82.0,3.0,44.0,7.0,0.0,2017-01-30 12:45:00
1,30,13,15,0,0,0,1,82.0,0.0,34.0,0.0,0.0,2017-01-30 13:15:00
1,30,14,45,0,0,1,0,82.0,3.0,37.0,12.0,1.0,2017-01-30 14:45:00
1,30,15,15,0,0,0,1,82.0,0.0,37.0,8.0,0.0,2017-01-30 15:15:00
1,30,15,45,0,0,1,0,82.0,0.0,38.0,1.0,0.0,2017-01-30 15:45:00
1,30,16,45,0,0,1,0,82.0,0.0,29.0,0.0,0.0,2017-01-30 16:45:00
1,30,17,15,0,0,0,1,82.0,6.0,38.0,22.0,6.0,2017-01-30 17:15:00
1,30,17,45,0,0,1,0,82.0,0.0,28.0,0.0,0.0,2017-01-30 17:45:00
1,30,18,45,0,0,1,0,82.0,0.0,25.0,0.0,0.0,2017-01-30 18:45:00
1,30,19,15,0,0,0,1,82.0,7.0,22.0,0.0,0.0,2017-01-30 19:15:00
1,30,20,45,0,0,1,0,82.0,0.0,43.0,3.0,0.0,2017-01-30 20:45:00
1,30,21,15,0,0,0,1,82.0,13.0,12.0,0.0,0.0,2017-01-30 21:15:00
1,30,22,55,0,0,1,0,82.0,13.0,8.0,0.0,0.0,2017-01-30 22:55:00
1,31,5,15,1,0,0,1,82.0,13.0,4.0,0.0,0.0,2017-01-31 05:15:00
1,31,6,45,1,0,1,0,82.0,11.0,16.0,0.0,0.0,2017-01-31 06:45:00
1,31,7,15,1,0,0,1,82.0,0.0,43.0,7.0,0.0,2017-01-31 07:15:00
1,31,8,15,1,0,0,1,82.0,0.0,37.0,0.0,0.0,2017-01-31 08:15:00
1,31,8,45,1,0,1,0,82.0,6.0,31.0,0.0,0.0,2017-01-31 08:45:00
1,31,9,15,1,0,0,1,82.0,7.0,32.0,9.0,0.0,2017-01-31 09:15:00
1,31,10,45,1,0,1,0,82.0,7.0,25.0,0.0,0.0,2017-01-31 10:45:00
1,31,11,15,1,0,0,1,82.0,6.0,29.0,18.0,0.0,2017-01-31 11:15:00
1,31,12,45,1,0,1,0,82.0,7.0,30.0,0.0,0.0,2017-01-31 12:45:00
1,31,13,15,1,0,0,1,82.0,7.0,24.0,0.0,0.0,2017-01-31 13:15:00
1,31,14,45,1,0,1,0,82.0,7.0,31.0,13.0,0.0,2017-01-31 14:45:00
1,31,15,15,1,0,0,1,82.0,8.0,32.0,8.0,0.0,2017-01-31 15:15:00
1,31,16,45,1,0,1,0,82.0,0.0,38.0,22.0,1.0,2017-01-31 16:45:00
1,31,17,15,1,0,0,1,82.0,2.0,32.0,4.0,0.0,2017-01-31 17:15:00
1,31,17,45,1,0,1,0,82.0,0.0,40.0,0.0,0.0,2017-01-31 17:45:00
1,31,18,45,1,0,1,0,82.0,0.0,34.0,3.0,0.0,2017-01-31 18:45:00
1,31,19,15,1,0,0,1,82.0,14.0,26.0,10.0,0.0,2017-01-31 19:15:00
1,31,20,45,1,0,1,0,82.0,3.0,28.0,0.0,0.0,2017-01-31 20:45:00
1,31,21,15,1,0,0,1,82.0,11.0,10.0,0.0,0.0,2017-01-31 21:15:00
1,31,22,55,1,0,1,0,82.0,12.0,2.0,0.0,0.0,2017-01-31 22:55:00
2,32,5,15,2,0,0,1,82.0,13.0,8.0,0.0,0.0,2017-02-01 05:15:00
2,32,6,45,2,0,1,0,82.0,13.0,10.0,0.0,0.0,2017-02-01 06:45:00
2,32,7,15,2,0,0,1,82.0,0.0,38.0,10.0,0.0,2017-02-01 07:15:00
2,32,8,15,2,0,0,1,82.0,7.0,21.0,0.0,0.0,2017-02-01 08:15:00
2,32,8,45,2,0,1,0,82.0,12.0,18.0,0.0,0.0,2017-02-01 08:45:00
2,32,9,15,2,0,0,1,82.0,7.0,31.0,1.0,0.0,2017-02-01 09:15:00
2,32,10,45,2,0,1,0,82.0,6.0,32.0,4.0,1.0,2017-02-01 10:45:00
2,32,11,15,2,0,0,1,82.0,8.0,29.0,23.0,0.0,2017-02-01 11:15:00
2,32,12,45,2,0,1,0,82.0,6.0,33.0,4.0,0.0,2017-02-01 12:45:00
2,32,13,15,2,0,0,1,82.0,7.0,32.0,12.0,0.0,2017-02-01 13:15:00
2,32,14,45,2,0,1,0,82.0,1.0,31.0,12.0,0.0,2017-02-01 14:45:00
2,32,15,15,2,0,0,1,82.0,7.0,31.0,15.0,0.0,2017-02-01 15:15:00
2,32,16,45,2,0,1,0,82.0,0.0,37.0,2.0,0.0,2017-02-01 16:45:00
2,32,17,15,2,0,0,1,82.0,1.0,41.0,2.0,0.0,2017-02-01 17:15:00
2,32,17,45,2,0,1,0,82.0,2.0,41.0,0.0,0.0,2017-02-01 17:45:00
2,32,18,45,2,0,1,0,82.0,0.0,36.0,14.0,0.0,2017-02-01 18:45:00
2,32,19,15,2,0,0,1,82.0,6.0,31.0,0.0,0.0,2017-02-01 19:15:00
2,32,20,45,2,0,1,0,82.0,7.0,31.0,0.0,1.0,2017-02-01 20:45:00
2,32,21,15,2,0,0,1,82.0,11.0,13.0,0.0,0.0,2017-02-01 21:15:00
2,32,22,55,2,0,1,0,82.0,12.0,19.0,0.0,0.0,2017-02-01 22:55:00
2,33,5,15,3,0,0,1,82.0,13.0,0.0,0.0,0.0,2017-02-02 05:15:00
2,33,6,45,3,0,1,0,82.0,12.0,11.0,0.0,0.0,2017-02-02 06:45:00
2,33,7,15,3,0,0,1,82.0,0.0,26.0,18.0,0.0,2017-02-02 07:15:00
2,33,8,15,3,0,0,1,82.0,8.0,31.0,14.0,0.0,2017-02-02 08:15:00
2,33,8,45,3,0,1,0,82.0,12.0,31.0,4.0,0.0,2017-02-02 08:45:00
2,33,9,15,3,0,0,1,82.0,3.0,29.0,13.0,0.0,2017-02-02 09:15:00
2,33,10,45,3,0,1,0,82.0,3.0,26.0,0.0,0.0,2017-02-02 10:45:00
2,33,11,15,3,0,0,1,82.0,6.0,32.0,0.0,0.0,2017-02-02 11:15:00
2,33,12,45,3,0,1,0,82.0,4.0,30.0,18.0,0.0,2017-02-02 12:45:00
2,33,13,15,3,0,0,1,82.0,7.0,30.0,10.0,0.0,2017-02-02 13:15:00
2,33,14,45,3,0,1,0,82.0,4.0,29.0,26.0,9.0,2017-02-02 14:45:00
2,33,15,15,3,0,0,1,82.0,1.0,37.0,28.0,1.0,2017-02-02 15:15:00
2,33,16,15,3,0,0,1,82.0,0.0,35.0,18.0,0.0,2017-02-02 16:15:00
2,33,16,45,3,0,1,0,82.0,0.0,7.0,44.0,13.0,2017-02-02 16:45:00
2,33,17,15,3,0,0,1,82.0,0.0,37.0,21.0,0.0,2017-02-02 17:15:00
2,33,17,45,3,0,1,0,82.0,1.0,13.0,46.0,3.0,2017-02-02 17:45:00
2,33,18,45,3,0,1,0,82.0,0.0,13.0,18.0,0.0,2017-02-02 18:45:00
2,33,19,15,3,0,0,1,82.0,6.0,32.0,19.0,1.0,2017-02-02 19:15:00
2,33,19,45,3,0,1,0,82.0,0.0,37.0,9.0,0.0,2017-02-02 19:45:00
2,33,20,45,3,0,1,0,82.0,3.0,20.0,0.0,0.0,2017-02-02 20:45:00
2,33,21,15,3,0,0,1,82.0,12.0,15.0,0.0,0.0,2017-02-02 21:15:00
2,33,22,55,3,0,1,0,82.0,13.0,23.0,0.0,0.0,2017-02-02 22:55:00
2,34,5,15,4,0,0,1,82.0,13.0,10.0,0.0,0.0,2017-02-03 05:15:00
2,34,6,45,4,0,1,0,82.0,12.0,15.0,0.0,0.0,2017-02-03 06:45:00
2,34,7,15,4,0,0,1,82.0,0.0,9.0,32.0,0.0,2017-02-03 07:15:00
2,34,8,15,4,0,0,1,82.0,0.0,38.0,7.0,1.0,2017-02-03 08:15:00
2,34,8,45,4,0,1,0,82.0,3.0,34.0,0.0,0.0,2017-02-03 08:45:00
2,34,9,15,4,0,0,1,82.0,1.0,32.0,0.0,0.0,2017-02-03 09:15:00
2,34,9,45,4,0,1,0,82.0,3.0,41.0,8.0,0.0,2017-02-03 09:45:00
2,34,10,15,4,0,0,1,82.0,0.0,44.0,4.0,0.0,2017-02-03 10:15:00
2,34,10,45,4,0,1,0,82.0,2.0,28.0,10.0,0.0,2017-02-03 10:45:00
2,34,11,15,4,0,0,1,82.0,0.0,43.0,7.0,0.0,2017-02-03 11:15:00
2,34,11,45,4,0,1,0,82.0,0.0,32.0,20.0,0.0,2017-02-03 11:45:00
2,34,12,15,4,0,0,1,82.0,0.0,37.0,10.0,0.0,2017-02-03 12:15:00
2,34,12,45,4,0,1,0,82.0,0.0,30.0,25.0,12.0,2017-02-03 12:45:00
2,34,13,15,4,0,0,1,82.0,0.0,28.0,38.0,6.0,2017-02-03 13:15:00
2,34,13,45,4,0,1,0,82.0,0.0,13.0,34.0,13.0,2017-02-03 13:45:00
2,34,14,15,4,0,0,1,82.0,7.0,0.0,30.0,14.0,2017-02-03 14:15:00
2,34,14,45,4,0,1,0,82.0,1.0,0.0,32.0,23.0,2017-02-03 14:45:00
2,34,15,15,4,0,1,0,54.0,0.0,0.0,13.0,12.0,2017-02-03 15:15:00
2,34,15,15,4,0,0,1,82.0,1.0,0.0,41.0,10.0,2017-02-03 15:15:00
2,34,15,45,4,0,1,0,82.0,1.0,10.0,40.0,13.0,2017-02-03 15:45:00
2,34,15,45,4,0,0,1,82.0,0.0,0.0,43.0,0.0,2017-02-03 15:45:00
2,34,16,15,4,0,0,1,82.0,0.0,0.0,55.0,0.0,2017-02-03 16:15:00
2,34,16,45,4,0,1,0,82.0,7.0,0.0,46.0,14.0,2017-02-03 16:45:00
2,34,17,15,4,0,1,0,82.0,0.0,9.0,44.0,7.0,2017-02-03 17:15:00
2,34,17,15,4,0,0,1,82.0,0.0,13.0,34.0,0.0,2017-02-03 17:15:00
2,34,17,45,4,0,1,0,82.0,0.0,8.0,52.0,9.0,2017-02-03 17:45:00
2,34,18,15,4,0,0,1,82.0,1.0,30.0,19.0,0.0,2017-02-03 18:15:00
2,34,18,45,4,0,1,0,82.0,1.0,23.0,31.0,2.0,2017-02-03 18:45:00
2,34,18,45,4,0,0,1,54.0,0.0,3.0,8.0,0.0,2017-02-03 18:45:00
2,34,19,15,4,0,1,0,82.0,0.0,30.0,1.0,1.0,2017-02-03 19:15:00
2,34,19,15,4,0,0,1,82.0,4.0,33.0,0.0,0.0,2017-02-03 19:15:00
2,34,19,45,4,0,1,0,82.0,0.0,38.0,6.0,1.0,2017-02-03 19:45:00
2,34,20,15,4,0,0,1,82.0,2.0,25.0,0.0,0.0,2017-02-03 20:15:00
2,34,20,45,4,0,1,0,82.0,1.0,28.0,0.0,0.0,2017-02-03 20:45:00
2,34,22,15,4,0,1,0,82.0,14.0,7.0,0.0,0.0,2017-02-03 22:15:00
2,34,22,45,4,0,0,1,82.0,12.0,4.0,0.0,0.0,2017-02-03 22:45:00
2,34,23,25,4,0,1,0,82.0,12.0,10.0,0.0,0.0,2017-02-03 23:25:00
2,35,6,15,5,0,0,1,82.0,6.0,14.0,0.0,0.0,2017-02-04 06:15:00
2,35,7,15,5,0,0,1,82.0,0.0,24.0,0.0,0.0,2017-02-04 07:15:00
2,35,7,45,5,0,1,0,82.0,0.0,40.0,0.0,0.0,2017-02-04 07:45:00
2,35,7,45,5,0,0,1,82.0,0.0,22.0,0.0,0.0,2017-02-04 07:45:00
2,35,8,15,5,0,0,1,82.0,0.0,23.0,2.0,0.0,2017-02-04 08:15:00
2,35,8,45,5,0,1,0,82.0,4.0,35.0,14.0,0.0,2017-02-04 08:45:00
2,35,8,45,5,0,0,1,82.0,0.0,32.0,0.0,0.0,2017-02-04 08:45:00
2,35,9,15,5,0,0,1,82.0,1.0,37.0,0.0,0.0,2017-02-04 09:15:00
2,35,9,45,5,0,1,0,82.0,3.0,31.0,24.0,0.0,2017-02-04 09:45:00
2,35,10,15,5,0,0,1,82.0,1.0,32.0,6.0,0.0,2017-02-04 10:15:00
2,35,10,45,5,0,1,0,82.0,0.0,30.0,14.0,0.0,2017-02-04 10:45:00
2,35,11,15,5,0,0,1,82.0,0.0,28.0,0.0,0.0,2017-02-04 11:15:00
2,35,11,45,5,0,1,0,82.0,0.0,37.0,3.0,0.0,2017-02-04 11:45:00
2,35,12,15,5,0,0,1,82.0,0.0,37.0,0.0,0.0,2017-02-04 12:15:00
2,35,12,45,5,0,1,0,82.0,3.0,40.0,4.0,0.0,2017-02-04 12:45:00
2,35,13,15,5,0,0,1,82.0,0.0,44.0,0.0,0.0,2017-02-04 13:15:00
2,35,13,45,5,0,1,0,82.0,0.0,40.0,1.0,0.0,2017-02-04 13:45:00
2,35,14,15,5,0,0,1,82.0,0.0,38.0,18.0,0.0,2017-02-04 14:15:00
2,35,14,45,5,0,1,0,82.0,0.0,25.0,15.0,0.0,2017-02-04 14:45:00
2,35,15,15,5,0,0,1,82.0,0.0,29.0,11.0,0.0,2017-02-04 15:15:00
2,35,15,45,5,0,1,0,82.0,1.0,33.0,11.0,0.0,2017-02-04 15:45:00
2,35,16,15,5,0,0,1,82.0,6.0,38.0,7.0,0.0,2017-02-04 16:15:00
2,35,16,45,5,0,1,0,82.0,2.0,29.0,7.0,0.0,2017-02-04 16:45:00
2,35,17,15,5,0,0,1,82.0,0.0,34.0,0.0,0.0,2017-02-04 17:15:00
2,35,17,45,5,0,1,0,82.0,3.0,28.0,7.0,0.0,2017-02-04 17:45:00
2,35,18,15,5,0,0,1,82.0,4.0,31.0,0.0,0.0,2017-02-04 18:15:00
2,35,18,45,5,0,1,0,82.0,4.0,23.0,18.0,0.0,2017-02-04 18:45:00
2,35,19,20,5,0,1,0,82.0,4.0,34.0,7.0,0.0,2017-02-04 19:20:00
2,35,20,15,5,0,0,1,82.0,13.0,29.0,10.0,0.0,2017-02-04 20:15:00
2,35,20,45,5,0,1,0,82.0,6.0,23.0,0.0,0.0,2017-02-04 20:45:00
2,35,22,15,5,0,1,0,82.0,10.0,8.0,0.0,0.0,2017-02-04 22:15:00
2,35,22,45,5,0,0,1,82.0,13.0,8.0,0.0,0.0,2017-02-04 22:45:00
2,35,23,25,5,0,1,0,82.0,11.0,16.0,0.0,0.0,2017-02-04 23:25:00
2,36,7,15,6,0,0,1,82.0,11.0,9.0,0.0,1.0,2017-02-05 07:15:00
2,36,8,45,6,0,1,0,82.0,6.0,32.0,19.0,0.0,2017-02-05 08:45:00
2,36,9,15,6,0,0,1,82.0,13.0,19.0,0.0,0.0,2017-02-05 09:15:00
2,36,10,15,6,0,0,1,82.0,7.0,25.0,0.0,0.0,2017-02-05 10:15:00
2,36,10,45,6,0,1,0,82.0,4.0,37.0,23.0,1.0,2017-02-05 10:45:00
2,36,11,15,6,0,0,1,82.0,7.0,25.0,0.0,0.0,2017-02-05 11:15:00
2,36,11,45,6,0,1,0,82.0,3.0,29.0,16.0,0.0,2017-02-05 11:45:00
2,36,12,15,6,0,0,1,82.0,3.0,30.0,0.0,0.0,2017-02-05 12:15:00
2,36,12,45,6,0,1,0,82.0,0.0,42.0,23.0,2.0,2017-02-05 12:45:00
2,36,13,15,6,0,0,1,82.0,2.0,42.0,4.0,0.0,2017-02-05 13:15:00
2,36,13,45,6,0,1,0,82.0,1.0,30.0,16.0,0.0,2017-02-05 13:45:00
2,36,14,15,6,0,0,1,82.0,2.0,41.0,11.0,0.0,2017-02-05 14:15:00
2,36,14,45,6,0,1,0,82.0,1.0,19.0,20.0,0.0,2017-02-05 14:45:00
2,36,15,15,6,0,1,0,54.0,0.0,0.0,13.0,0.0,2017-02-05 15:15:00
2,36,15,15,6,0,0,1,82.0,0.0,40.0,25.0,1.0,2017-02-05 15:15:00
2,36,15,45,6,0,1,0,82.0,0.0,18.0,31.0,0.0,2017-02-05 15:45:00
2,36,15,45,6,0,0,1,82.0,2.0,26.0,30.0,0.0,2017-02-05 15:45:00
2,36,16,15,6,0,0,1,82.0,0.0,10.0,48.0,3.0,2017-02-05 16:15:00
2,36,16,45,6,0,1,0,82.0,2.0,0.0,32.0,0.0,2017-02-05 16:45:00
2,36,17,15,6,0,0,1,82.0,0.0,0.0,28.0,24.0,2017-02-05 17:15:00
2,36,17,15,6,0,1,0,82.0,1.0,0.0,37.0,0.0,2017-02-05 17:15:00
2,36,17,45,6,0,1,0,82.0,2.0,0.0,35.0,4.0,2017-02-05 17:45:00
2,36,18,15,6,0,0,1,82.0,1.0,0.0,33.0,22.0,2017-02-05 18:15:00
2,36,18,45,6,0,0,1,54.0,0.0,0.0,22.0,11.0,2017-02-05 18:45:00
2,36,18,45,6,0,1,0,82.0,0.0,0.0,37.0,1.0,2017-02-05 18:45:00
2,36,19,15,6,0,0,1,82.0,1.0,11.0,46.0,18.0,2017-02-05 19:15:00
2,36,19,15,6,0,1,0,82.0,0.0,12.0,18.0,0.0,2017-02-05 19:15:00
2,36,19,45,6,0,1,0,82.0,0.0,11.0,24.0,0.0,2017-02-05 19:45:00
2,36,20,15,6,0,0,1,82.0,0.0,6.0,37.0,1.0,2017-02-05 20:15:00
2,36,20,45,6,0,1,0,82.0,0.0,0.0,31.0,0.0,2017-02-05 20:45:00
2,36,21,15,6,0,0,1,82.0,0.0,23.0,18.0,0.0,2017-02-05 21:15:00
2,36,22,15,6,0,0,1,82.0,2.0,28.0,0.0,0.0,2017-02-05 22:15:00
2,36,22,15,6,0,1,0,82.0,1.0,21.0,0.0,0.0,2017-02-05 22:15:00
2,36,23,25,6,0,1,0,82.0,13.0,7.0,0.0,0.0,2017-02-05 23:25:00
2,37,5,15,0,0,0,1,82.0,0.0,22.0,0.0,0.0,2017-02-06 05:15:00
2,37,6,15,0,0,0,1,82.0,0.0,29.0,0.0,0.0,2017-02-06 06:15:00
2,37,6,45,0,0,1,0,82.0,13.0,36.0,8.0,1.0,2017-02-06 06:45:00
2,37,7,15,0,0,0,1,82.0,0.0,15.0,18.0,0.0,2017-02-06 07:15:00
2,37,8,15,0,0,0,1,82.0,0.0,30.0,0.0,0.0,2017-02-06 08:15:00
2,37,8,45,0,0,1,0,82.0,3.0,36.0,0.0,0.0,2017-02-06 08:45:00
2,37,9,15,0,0,0,1,82.0,0.0,36.0,12.0,0.0,2017-02-06 09:15:00
2,37,10,45,0,0,1,0,82.0,8.0,40.0,13.0,0.0,2017-02-06 10:45:00
2,37,11,15,0,0,0,1,82.0,0.0,44.0,15.0,0.0,2017-02-06 11:15:00
2,37,12,45,0,0,1,0,82.0,4.0,42.0,0.0,1.0,2017-02-06 12:45:00
2,37,13,15,0,0,0,1,82.0,0.0,43.0,10.0,2.0,2017-02-06 13:15:00
2,37,14,45,0,0,1,0,82.0,4.0,38.0,8.0,0.0,2017-02-06 14:45:00
2,37,15,15,0,0,0,1,82.0,2.0,35.0,15.0,0.0,2017-02-06 15:15:00
2,37,15,45,0,0,1,0,82.0,0.0,28.0,0.0,0.0,2017-02-06 15:45:00
2,37,16,45,0,0,1,0,82.0,0.0,38.0,0.0,0.0,2017-02-06 16:45:00
2,37,17,15,0,0,0,1,82.0,7.0,36.0,16.0,1.0,2017-02-06 17:15:00
2,37,17,45,0,0,1,0,82.0,0.0,26.0,0.0,0.0,2017-02-06 17:45:00
2,37,18,45,0,0,1,0,82.0,0.0,31.0,10.0,0.0,2017-02-06 18:45:00
2,37,19,15,0,0,0,1,82.0,4.0,33.0,24.0,0.0,2017-02-06 19:15:00
2,37,20,45,0,0,1,0,82.0,1.0,26.0,0.0,2.0,2017-02-06 20:45:00
2,37,21,15,0,0,0,1,82.0,13.0,16.0,0.0,0.0,2017-02-06 21:15:00
2,37,22,55,0,0,1,0,82.0,13.0,4.0,0.0,0.0,2017-02-06 22:55:00
2,38,5,15,1,0,0,1,82.0,13.0,14.0,0.0,0.0,2017-02-07 05:15:00
2,38,6,45,1,0,1,0,82.0,13.0,13.0,0.0,0.0,2017-02-07 06:45:00
2,38,7,15,1,0,0,1,82.0,0.0,44.0,10.0,0.0,2017-02-07 07:15:00
2,38,8,15,1,0,0,1,82.0,0.0,43.0,3.0,0.0,2017-02-07 08:15:00
2,38,8,45,1,0,1,0,82.0,7.0,30.0,0.0,0.0,2017-02-07 08:45:00
2,38,9,15,1,0,0,1,82.0,7.0,32.0,2.0,0.0,2017-02-07 09:15:00
2,38,10,45,1,0,1,0,82.0,9.0,34.0,6.0,0.0,2017-02-07 10:45:00
2,38,11,15,1,0,0,1,82.0,7.0,32.0,4.0,1.0,2017-02-07 11:15:00
2,38,12,45,1,0,1,0,82.0,10.0,29.0,16.0,0.0,2017-02-07 12:45:00
2,38,13,15,1,0,0,1,82.0,7.0,31.0,3.0,2.0,2017-02-07 13:15:00
